tag,seed,step,progress,v_ratio_cap,v_ratio_exec,alpha,d_target,d_chosen,kappa,v_exec,omega_exec,max_vel_cap_phys,contour_error,reward
t1_line,42,1,0.005000000000000001,0.5788218976308936,0.005,0.0,1.1111111111111112,1.1111111111111112,0.0,5.0,0.0,578.8218976308937,0.0,0.5667267835338933
t1_line,42,2,0.02,0.5788218976308936,0.015,0.0,1.1166666666666667,1.1111111111111112,0.0,15.0,0.0,578.8218976308937,0.0,0.8549854112496015
t1_line,42,3,0.05,0.5788218976308936,0.03,0.0,1.1277777777777778,1.1111111111111112,0.0,30.0,0.0,578.8218976308937,0.0,1.285123352823162
t1_line,42,4,0.1,0.5788218976308936,0.05,0.0,1.1444444444444446,1.1111111111111112,0.0,50.0,0.0,578.8218976308937,0.0,1.8544406082545764
t1_line,42,5,0.175,0.5788218976308936,0.075,0.0,1.1666666666666667,1.1111111111111112,0.0,75.0,0.0,578.8218976308937,0.0,2.5593371775438447
t1_line,42,6,0.27999999999999997,0.5788218976308936,0.105,0.0,1.1944444444444444,1.1111111111111112,0.0,105.0,0.0,578.8218976308937,0.0,3.3953130606909663
t1_line,42,7,0.42000000000000004,0.5788218976308936,0.14,0.0,1.2277777777777779,1.1111111111111112,0.0,140.0,0.0,578.8218976308937,0.0,4.356968257695942
t1_line,42,8,0.6,0.5788218976308939,0.18,0.0,1.2666666666666666,1.1111111111111112,0.0,180.0,0.0,578.8218976308939,0.0,5.438002768558766
t1_line,42,9,0.825,0.5788218976308936,0.225,0.0,1.3111111111111111,1.1111111111111112,0.0,225.0,0.0,578.8218976308937,0.0,6.656227311953332
t1_line,42,10,1.0,0.5788218976308936,0.275,0.0,1.3611111111111112,1.1111111111111112,0.0,275.0,0.0,578.8218976308937,0.0,-7.495063785964232
t2_square,1042,1,0.001666666584419961,1.0,0.005,0.0,3.3333333333333397,3.3333333333333397,0.0,5.0,0.031415926535897934,1000.0,1.570796300956333e-05,-8.700585572993013
t2_square,1042,2,0.00666666263657871,0.26234612934438994,0.015,-0.0003188716542616987,3.3500000000000063,3.3333333333333397,9.5661467579007e-05,15.0,0.0942477796076938,262.34612934438996,0.00020420347261491215,-1.762488380211897
t2_square,1042,3,0.016666613288597275,0.16390509314719848,0.03,-0.0013178981031436443,3.38333333333334,3.3333333333333397,0.0003953693115904053,30.0,0.1884955592153876,163.90509314719847,0.0011466797183787812,-1.2024742133810502
t2_square,1042,4,0.033332950969532864,0.1185827067565333,0.05,-0.003485596555533821,3.43333333333334,3.3333333333333397,0.0010456785910844494,50.0,0.3141592653589793,118.5827067565333,0.004288251701158257,-0.9745662185836862
t2_square,1042,5,0.05833143970158535,0.0915861732963469,0.075,-0.0075696601078139025,3.5000000000000067,3.3333333333333397,0.0022708954718884543,75.0,0.47123889803846897,91.5861732963469,0.012534766243571926,-0.9926371992442266
t2_square,1042,6,0.08276825294656102,0.07332178638442474,0.07332178638442474,-0.014755986435582624,3.58333333333334,3.3333333333333397,0.0044267633036965065,73.32178638442474,0.6597344572538566,73.32178638442474,0.025433543219816838,-1.4514374667618768
t2_square,1042,7,0.10320327633610116,0.061326422767947024,0.061326422767947024,-0.025222833762571728,3.577739287948089,3.3333333333333397,0.007566627605552266,61.32642276794702,0.8796459430051421,61.32642276794702,0.04161532659953064,-2.111794474994235
t2_square,1042,8,0.12088914224696061,0.053095323412519824,0.053095323412519824,-0.038873327692601656,3.53775474255983,3.3333333333333397,0.011661086066185109,53.095323412519825,1.1309733552923256,53.095323412519825,0.06162705098290189,-2.8441626302000818
t2_square,1042,9,0.13652322011026058,0.046965317361631696,0.046965317361631696,-0.05618512109311302,3.510317744708406,3.3333333333333397,0.016852651312414126,46.9653173616317,1.413716694115407,46.9653173616317,0.08596122275273696,-3.6493272387448856
t2_square,1042,10,0.1505483955778425,0.04217622186415402,0.04217622186415402,-0.07761893112611018,3.489884391205446,3.3333333333333397,0.023277933264159285,42.176221864154016,1.7278759594743862,42.176221864154016,0.11508813241748657,-4.514393629320808
t2_square,1042,11,0.1641025641025638,0.03831311012527128,0.03831311012527128,-0.10362776853957767,3.4739207395471867,3.3333333333333397,0.03106980798528506,38.31311012527128,2.0106192982974678,38.31311012527128,0.14922622663769447,-4.581416164655138
t2_square,1042,12,0.1749237327641423,0.035185119149012456,0.035185119149012456,-0.13395922791201365,3.4610437004175774,3.3333333333333397,0.040147545374067006,35.18511914901246,2.261946710584651,35.18511914901246,0.18849552439253883,-3.1989312083517603
t2_square,1042,13,0.18974358974358937,0.032625411826086075,0.032625411826086075,-0.16832919500249277,3.450617063830048,3.3333333333333397,0.05041819530878074,32.62541182608607,2.4818581963359367,32.62541182608607,0.23294252847920263,-20.0
t2_square,1042,14,0.19999999999999965,0.03050593354612554,0.03050593354612554,-0.2064286113391467,3.44208470608696,3.3333333333333397,0.061777899319149836,30.50593354612554,2.670353755551324,30.50593354612554,0.2825565140148562,-20.0
t2_square,1042,15,0.21025641025640984,0.028731825014233433,0.028731825014233433,-0.24792761384597917,3.4350197784870917,3.3333333333333397,0.0741124732810533,28.731825014233433,2.827433388230814,28.731825014233433,0.3372809670152319,-20.0
t2_square,1042,16,0.22051282051282015,0.027233145920402633,0.027233145920402633,-0.29247823080828805,3.4291060833807845,3.3333333333333397,0.08729769281171622,27.233145920402634,2.9530970943744057,27.233145920402634,0.3970221672616966,-20.0
t2_square,1042,17,0.23076923076923034,0.025957971443736984,0.025957971443736984,-0.3397162877803739,3.4241104864013487,3.3333333333333397,0.10119955553406366,25.957971443736984,3.0473448739820994,25.957971443736984,0.46165600131735524,-20.0
t2_square,1042,18,0.2410256410256406,0.024854421059907355,0.024854421059907355,-0.3881413686660422,3.419859904812463,3.3333333333333397,0.11551230677198315,24.854421059907356,3.1101767270538954,24.854421059907356,0.5309976255320379,-20.0
t2_square,1042,19,0.2512820512820508,0.0243401483136742,0.0243401483136742,-0.37564136059083975,3.416181403533031,3.3333333333333397,0.12103308934592731,24.3401483136742,3.141592653589793,24.3401483136742,0.6062128202773583,-20.0
t2_square,1042,20,0.26153846153846105,0.024025188116190112,0.024025188116190112,-0.36017224548396154,3.4144671610455872,3.3333333333333397,0.12585588453544985,24.02518811619011,3.141592653589793,24.02518811619011,0.6875952428371597,-20.0
t2_square,1042,21,0.2529552058167649,0.023805017682292883,0.023805017682292883,-0.3406247006246028,3.41341729372064,3.3333333333333397,0.12938039885956834,23.805017682292885,3.1101767270538954,23.805017682292885,0.775157819417071,-20.0
t3_low,2042,1,0.001666666584419961,1.0,0.005,0.0,3.3333333333333397,3.3333333333333397,0.0,5.0,0.031415926535897934,1000.0,1.570796300956333e-05,-7.700585572993014
t3_low,2042,2,0.00666666263657871,0.26234612934438994,0.015,-0.0003188716542616987,3.3500000000000063,3.3333333333333397,9.5661467579007e-05,15.0,0.0942477796076938,262.34612934438996,0.00020420347261491215,-1.762488380211897
t3_low,2042,3,0.016666613288597275,0.16390509314719848,0.03,-0.0013178981031436443,3.38333333333334,3.3333333333333397,0.0003953693115904053,30.0,0.1884955592153876,163.90509314719847,0.0011466797183787812,-1.2024742133810502
t3_low,2042,4,0.033332950969532864,0.1185827067565333,0.05,-0.003485596555533821,3.43333333333334,3.3333333333333397,0.0010456785910844494,50.0,0.3141592653589793,118.5827067565333,0.004288251701158257,-0.9745662185836862
t3_low,2042,5,0.05833143970158535,0.0915861732963469,0.075,-0.0075696601078139025,3.5000000000000067,3.3333333333333397,0.0022708954718884543,75.0,0.47123889803846897,91.5861732963469,0.012534766243571926,-0.9926371992442266
t3_low,2042,6,0.08276825294656102,0.07332178638442474,0.07332178638442474,-0.014755986435582624,3.58333333333334,3.3333333333333397,0.0044267633036965065,73.32178638442474,0.6597344572538566,73.32178638442474,0.025433543219816838,-1.4514374667618768
t3_low,2042,7,0.10320327633610116,0.061326422767947024,0.061326422767947024,-0.025222833762571728,3.577739287948089,3.3333333333333397,0.007566627605552266,61.32642276794702,0.8796459430051421,61.32642276794702,0.04161532659953064,-2.111794474994235
t3_low,2042,8,0.12088914224696061,0.053095323412519824,0.053095323412519824,-0.038873327692601656,3.53775474255983,3.3333333333333397,0.011661086066185109,53.095323412519825,1.1309733552923256,53.095323412519825,0.06162705098290189,-2.8441626302000818
t3_low,2042,9,0.13652322011026058,0.046965317361631696,0.046965317361631696,-0.05618512109311302,3.510317744708406,3.3333333333333397,0.016852651312414126,46.9653173616317,1.413716694115407,46.9653173616317,0.08596122275273696,-3.6493272387448856
t3_low,2042,10,0.1505483955778425,0.04217622186415402,0.04217622186415402,-0.07761893112611018,3.489884391205446,3.3333333333333397,0.023277933264159285,42.176221864154016,1.7278759594743862,42.176221864154016,0.11508813241748657,-4.514393629320808
t3_low,2042,11,0.1641025641025638,0.03831311012527128,0.03831311012527128,-0.10362776853957767,3.4739207395471867,3.3333333333333397,0.03106980798528506,38.31311012527128,2.0106192982974678,38.31311012527128,0.14922622663769447,-4.581416164655138
t3_low,2042,12,0.1749237327641423,0.035185119149012456,0.035185119149012456,-0.13395922791201365,3.4610437004175774,3.3333333333333397,0.040147545374067006,35.18511914901246,2.261946710584651,35.18511914901246,0.18849552439253883,-3.1989312083517603
t3_low,2042,13,0.18974358974358937,0.032625411826086075,0.032625411826086075,-0.16832919500249277,3.450617063830048,3.3333333333333397,0.05041819530878074,32.62541182608607,2.4818581963359367,32.62541182608607,0.23294252847920263,-20.0
t3_low,2042,14,0.19999999999999965,0.03050593354612554,0.03050593354612554,-0.2064286113391467,3.44208470608696,3.3333333333333397,0.061777899319149836,30.50593354612554,2.670353755551324,30.50593354612554,0.2825565140148562,-20.0
t3_low,2042,15,0.21025641025640984,0.028731825014233433,0.028731825014233433,-0.24792761384597917,3.4350197784870917,3.3333333333333397,0.0741124732810533,28.731825014233433,2.827433388230814,28.731825014233433,0.3372809670152319,-20.0
t3_low,2042,16,0.22051282051282015,0.027233145920402633,0.027233145920402633,-0.29247823080828805,3.4291060833807845,3.3333333333333397,0.08729769281171622,27.233145920402634,2.9530970943744057,27.233145920402634,0.3970221672616966,-20.0
t3_low,2042,17,0.23076923076923034,0.025957971443736984,0.025957971443736984,-0.3397162877803739,3.4241104864013487,3.3333333333333397,0.10119955553406366,25.957971443736984,3.0473448739820994,25.957971443736984,0.46165600131735524,-20.0
t3_low,2042,18,0.2410256410256406,0.024854421059907355,0.024854421059907355,-0.3881413686660422,3.419859904812463,3.3333333333333397,0.11551230677198315,24.854421059907356,3.1101767270538954,24.854421059907356,0.5309976255320379,-20.0
t3_low,2042,19,0.2512820512820508,0.0243401483136742,0.0243401483136742,-0.37564136059083975,3.416181403533031,3.3333333333333397,0.12103308934592731,24.3401483136742,3.141592653589793,24.3401483136742,0.6062128202773583,-20.0
t3_low,2042,20,0.26153846153846105,0.024025188116190112,0.024025188116190112,-0.36017224548396154,3.4144671610455872,3.3333333333333397,0.12585588453544985,24.02518811619011,3.141592653589793,24.02518811619011,0.6875952428371597,-20.0
t3_low,2042,21,0.2529552058167649,0.023805017682292883,0.023805017682292883,-0.3406247006246028,3.41341729372064,3.3333333333333397,0.12938039885956834,23.805017682292885,3.1101767270538954,23.805017682292885,0.775157819417071,-20.0
t3_high,2043,1,0.001666666584419961,1.0,0.005,0.0,3.3333333333333397,3.3333333333333397,0.0,5.0,0.031415926535897934,1000.0,1.570796300956333e-05,-8.700585572993013
t3_high,2043,2,0.00666666263657871,0.26234612934438994,0.015,-0.0003188716542616987,3.3500000000000063,3.3333333333333397,9.5661467579007e-05,15.0,0.0942477796076938,262.34612934438996,0.00020420347261491215,-1.762488380211897
t3_high,2043,3,0.016666613288597275,0.16390509314719848,0.03,-0.0013178981031436443,3.38333333333334,3.3333333333333397,0.0003953693115904053,30.0,0.1884955592153876,163.90509314719847,0.0011466797183787812,-1.2024742133810502
t3_high,2043,4,0.033332950969532864,0.1185827067565333,0.05,-0.003485596555533821,3.43333333333334,3.3333333333333397,0.0010456785910844494,50.0,0.3141592653589793,118.5827067565333,0.004288251701158257,-0.9745662185836862
t3_high,2043,5,0.05833143970158535,0.0915861732963469,0.075,-0.0075696601078139025,3.5000000000000067,3.3333333333333397,0.0022708954718884543,75.0,0.47123889803846897,91.5861732963469,0.012534766243571926,-0.9926371992442266
t3_high,2043,6,0.08276825294656102,0.07332178638442474,0.07332178638442474,-0.014755986435582624,3.58333333333334,3.3333333333333397,0.0044267633036965065,73.32178638442474,0.6597344572538566,73.32178638442474,0.025433543219816838,-1.4514374667618768
t3_high,2043,7,0.10320327633610116,0.061326422767947024,0.061326422767947024,-0.025222833762571728,3.577739287948089,3.3333333333333397,0.007566627605552266,61.32642276794702,0.8796459430051421,61.32642276794702,0.04161532659953064,-2.111794474994235
t3_high,2043,8,0.12088914224696061,0.053095323412519824,0.053095323412519824,-0.038873327692601656,3.53775474255983,3.3333333333333397,0.011661086066185109,53.095323412519825,1.1309733552923256,53.095323412519825,0.06162705098290189,-2.8441626302000818
t3_high,2043,9,0.13652322011026058,0.046965317361631696,0.046965317361631696,-0.05618512109311302,3.510317744708406,3.3333333333333397,0.016852651312414126,46.9653173616317,1.413716694115407,46.9653173616317,0.08596122275273696,-3.6493272387448856
t3_high,2043,10,0.1505483955778425,0.04217622186415402,0.04217622186415402,-0.07761893112611018,3.489884391205446,3.3333333333333397,0.023277933264159285,42.176221864154016,1.7278759594743862,42.176221864154016,0.11508813241748657,-4.514393629320808
t3_high,2043,11,0.1641025641025638,0.03831311012527128,0.03831311012527128,-0.10362776853957767,3.4739207395471867,3.3333333333333397,0.03106980798528506,38.31311012527128,2.0106192982974678,38.31311012527128,0.14922622663769447,-4.581416164655138
t3_high,2043,12,0.1749237327641423,0.035185119149012456,0.035185119149012456,-0.13395922791201365,3.4610437004175774,3.3333333333333397,0.040147545374067006,35.18511914901246,2.261946710584651,35.18511914901246,0.18849552439253883,-3.1989312083517603
t3_high,2043,13,0.18974358974358937,0.032625411826086075,0.032625411826086075,-0.16832919500249277,3.450617063830048,3.3333333333333397,0.05041819530878074,32.62541182608607,2.4818581963359367,32.62541182608607,0.23294252847920263,-20.0
t3_high,2043,14,0.19999999999999965,0.03050593354612554,0.03050593354612554,-0.2064286113391467,3.44208470608696,3.3333333333333397,0.061777899319149836,30.50593354612554,2.670353755551324,30.50593354612554,0.2825565140148562,-20.0
t3_high,2043,15,0.21025641025640984,0.028731825014233433,0.028731825014233433,-0.24792761384597917,3.4350197784870917,3.3333333333333397,0.0741124732810533,28.731825014233433,2.827433388230814,28.731825014233433,0.3372809670152319,-20.0
t3_high,2043,16,0.22051282051282015,0.027233145920402633,0.027233145920402633,-0.29247823080828805,3.4291060833807845,3.3333333333333397,0.08729769281171622,27.233145920402634,2.9530970943744057,27.233145920402634,0.3970221672616966,-20.0
t3_high,2043,17,0.23076923076923034,0.025957971443736984,0.025957971443736984,-0.3397162877803739,3.4241104864013487,3.3333333333333397,0.10119955553406366,25.957971443736984,3.0473448739820994,25.957971443736984,0.46165600131735524,-20.0
t3_high,2043,18,0.2410256410256406,0.024854421059907355,0.024854421059907355,-0.3881413686660422,3.419859904812463,3.3333333333333397,0.11551230677198315,24.854421059907356,3.1101767270538954,24.854421059907356,0.5309976255320379,-20.0
t3_high,2043,19,0.2512820512820508,0.0243401483136742,0.0243401483136742,-0.37564136059083975,3.416181403533031,3.3333333333333397,0.12103308934592731,24.3401483136742,3.141592653589793,24.3401483136742,0.6062128202773583,-20.0
t3_high,2043,20,0.26153846153846105,0.024025188116190112,0.024025188116190112,-0.36017224548396154,3.4144671610455872,3.3333333333333397,0.12585588453544985,24.02518811619011,3.141592653589793,24.02518811619011,0.6875952428371597,-20.0
t3_high,2043,21,0.2529552058167649,0.023805017682292883,0.023805017682292883,-0.3406247006246028,3.41341729372064,3.3333333333333397,0.12938039885956834,23.805017682292885,3.1101767270538954,23.805017682292885,0.775157819417071,-20.0
t4_early,3042,1,0.0016666666666666633,1.0,0.005,0.0,3.3333333333333397,3.3333333333333397,0.0,5.0,0.0,1000.0,0.0,-4.106816666666667
t4_early,3042,2,0.006666666666666654,1.0,0.015,0.0,3.3500000000000063,3.3333333333333397,0.0,15.0,0.0,1000.0,0.0,-3.90135
t4_early,3042,3,0.016666666666666635,1.0,0.03,0.0,3.38333333333334,3.3333333333333397,0.0,30.0,0.0,1000.0,0.0,-3.5954
t4_early,3042,4,0.03333333333333327,1.0,0.05,0.0,3.43333333333334,3.3333333333333397,0.0,50.0,0.0,1000.0,0.0,-3.191666666666667
t4_early,3042,5,0.05833333333333322,1.0,0.075,0.0,3.5000000000000067,3.3333333333333397,0.0,75.0,0.0,1000.0,0.0,-2.6937500000000014
t4_early,3042,6,0.09333333333333316,1.0,0.105,0.0,3.58333333333334,3.3333333333333397,0.0,105.0,0.0,1000.0,0.0,-2.10615
t4_early,3042,7,0.13999999999999974,1.0,0.14,0.0,3.6833333333333402,3.3333333333333397,0.0,140.0,0.0,1000.0,0.0,-1.434266666666668
t4_early,3042,8,0.19999999999999962,1.0,0.18,0.0,3.8000000000000074,3.3333333333333397,0.0,180.0,0.0,1000.0,0.0,-0.6844000000000031
t4_early,3042,9,0.27499999999999947,1.0,0.225,0.0,3.9333333333333407,3.3333333333333397,0.0,225.0,0.0,1000.0,0.0,0.13624999999999568
t4_early,3042,10,0.28091957307186705,0.017758720091960476,0.017758720091960476,0.7354397676755093,4.083333333333341,3.3333333333333397,0.3116312400206559,17.758720091960477,0.031415926535897934,17.758720091960477,5.579066366034085e-05,-2.296980522019559
t4_early,3042,11,0.28657968779737186,0.016980357583665666,0.016980357583665666,0.841560406372849,3.392529066973208,3.3333333333333397,0.35648039822503796,16.980357583665665,0.0942477796076938,16.980357583665665,0.0002691720740612815,-2.290109386711975
t4_early,3042,12,0.2918895044127795,0.015929528455230317,0.015929528455230317,0.9412035767778733,3.389934525278892,3.3333333333333397,0.39443536544787733,15.929528455230317,0.1884955592153876,15.929528455230317,0.0007696121465704214,-2.305858254788183
t4_early,3042,13,0.29682895573402174,0.014818646471121237,0.014818646471121237,1.030844948783196,3.386431761517441,3.3333333333333397,0.4240043448487577,14.818646471121237,0.3141592653589793,14.818646471121237,0.00170068903809819,-13.339756307857522
t4_early,3042,14,0.30153085463866647,0.01410654946497648,0.01410654946497648,1.1091694989271241,3.3827288215704105,3.3333333333333397,0.44540808623894035,14.10654946497648,0.47123889803846897,14.10654946497648,0.003251753908847607,-13.391624852769212
t4_early,3042,15,0.3060824899896627,0.013657019495950818,0.013657019495950818,1.1779629922991415,3.3803551648832615,3.3333333333333397,0.460069025457787,13.657019495950818,0.6597344572538566,13.657019495950818,0.005654298327431475,-13.45966233939937
t4_early,3042,16,0.3105457818670769,0.013394539335401575,0.013394539335401575,1.2383499562993094,3.3788567316531757,3.3333333333333397,0.46908458404641945,13.394539335401575,0.8796459430051421,13.394539335401575,0.009188623732594513,-13.521595619881188
t4_early,3042,17,0.31496734957855627,0.013274134770364935,0.013274134770364935,1.291070795076764,3.3779817977846784,3.3333333333333397,0.47333947874872134,13.274134770364935,1.1309733552923256,13.274134770364935,0.01419166937539835,-13.5408510111263
t4_early,3042,18,0.3193840038866151,0.013267784199893905,0.013267784199893905,1.3366233322591237,3.3775804492345562,3.3333333333333397,0.47356604122681084,13.267784199893905,1.413716694115407,13.267784199893905,0.02106611541052901,-13.474214500461958
t4_early,3042,19,0.32382591480343115,0.013357623992760104,0.013357623992760104,1.375342469619949,3.3775592806663193,3.3333333333333397,0.4703809564456301,13.357623992760104,1.7278759594743862,13.357623992760104,0.03029089397476278,-9.352166616232486
t4_early,3042,20,0.32831860663052354,0.013532280601882562,0.013532280601882562,1.4074484236973497,3.37785874664254,3.3333333333333397,0.46430989422617297,13.532280601882562,2.0420352248333655,13.532280601882562,0.04239089235941134,-5.00185024250827
t4_early,3042,21,0.3352648228226724,0.013781933860645778,0.013781933860645778,1.4333937646451878,3.378440935339615,3.3333333333333397,0.4558991204556046,13.781933860645779,2.356194490192345,13.781933860645779,0.013502947436512258,-10.398243028301414
t4_early,3042,22,0.3384615384615378,0.014407944192621916,0.014407944192621916,1.4536481291923735,3.379273112868826,3.3333333333333397,0.43609072989420017,14.407944192621915,2.670353755551324,14.407944192621915,0.12917082136084623,-18.887158825169973
t4_early,3042,23,0.3435897435897429,0.014260896481029552,0.014260896481029552,1.4697273205224262,3.3813598139754126,3.3333333333333397,0.4405873820514191,14.260896481029551,2.9845130209103035,14.260896481029551,0.26973257674590734,-20.0
t4_early,3042,24,0.348717948717948,0.014179398962447366,0.014179398962447366,1.4818941660539622,3.3808696549367716,3.3333333333333397,0.443119707994742,14.179398962447365,3.2986722862692828,14.179398962447365,0.40862548118843023,-20.0
t4_early,3042,25,0.3538461538461531,0.0141601832061467,0.0141601832061467,1.4901426517446676,3.3805979965414976,3.3333333333333397,0.44372103492763854,14.1601832061467,3.612831551628262,14.1601832061467,0.5462103146582056,-20.0
t4_early,3042,26,0.3589743589743582,0.014201318844852024,0.014201318844852024,1.4944549285530293,3.3805339440204953,3.3333333333333397,0.44243574660239327,14.201318844852024,3.9269908169872414,14.201318844852024,0.6827698747279491,-20.0
t4_early,3042,27,0.3416050072124054,0.014302066329463826,0.014302066329463826,1.4948017481670668,3.38067106281618,3.3333333333333397,0.4393191067901311,14.302066329463827,4.241150082346221,14.302066329463827,0.8185102349148446,-20.0
t4_late,3043,1,0.0016666666666666633,1.0,0.005,0.0,3.3333333333333397,3.3333333333333397,0.0,5.0,0.0,1000.0,0.0,-4.106816666666667
t4_late,3043,2,0.006666666666666654,1.0,0.015,0.0,3.3500000000000063,3.3333333333333397,0.0,15.0,0.0,1000.0,0.0,-3.90135
t4_late,3043,3,0.016666666666666635,1.0,0.03,0.0,3.38333333333334,3.3333333333333397,0.0,30.0,0.0,1000.0,0.0,-3.5954
t4_late,3043,4,0.03333333333333327,1.0,0.05,0.0,3.43333333333334,3.3333333333333397,0.0,50.0,0.0,1000.0,0.0,-3.191666666666667
t4_late,3043,5,0.05833333333333322,1.0,0.075,0.0,3.5000000000000067,3.3333333333333397,0.0,75.0,0.0,1000.0,0.0,-2.6937500000000014
t4_late,3043,6,0.09333333333333316,1.0,0.105,0.0,3.58333333333334,3.3333333333333397,0.0,105.0,0.0,1000.0,0.0,-2.10615
t4_late,3043,7,0.13999999999999974,1.0,0.14,0.0,3.6833333333333402,3.3333333333333397,0.0,140.0,0.0,1000.0,0.0,-1.434266666666668
t4_late,3043,8,0.19999999999999962,1.0,0.18,0.0,3.8000000000000074,3.3333333333333397,0.0,180.0,0.0,1000.0,0.0,-0.6844000000000031
t4_late,3043,9,0.27499999999999947,1.0,0.225,0.0,3.9333333333333407,3.3333333333333397,0.0,225.0,0.0,1000.0,0.0,0.13624999999999568
t4_late,3043,10,0.2809195733639863,0.017758720091960476,0.017758720091960476,0.7354397676755093,4.083333333333341,3.3333333333333397,0.3116312400206559,17.758720091960477,0.0,17.758720091960477,0.0,3.708391467279738
t4_late,3043,11,0.2865789863887205,0.016978239074202428,0.016978239074202428,0.8418903114886263,3.392529066973208,3.3333333333333397,0.35661385790533784,16.978239074202428,0.0,16.978239074202428,0.0,3.703188260494683
t4_late,3043,12,0.29188191887883064,0.015908798255398367,0.015908798255398367,0.9425141973844662,3.389927463580681,3.3333333333333397,0.39494934171091456,15.908798255398368,0.031415926535897934,15.908798255398368,4.997896290448064e-05,-2.3090809147953792
t4_late,3043,13,0.2968089351959155,0.014781060621910811,0.014781060621910811,1.0336954454307898,3.386362660851334,3.3333333333333397,0.42508252194061513,14.781060621910811,0.0942477796076938,14.781060621910811,0.00023572319986678948,-13.440600637270613
t4_late,3043,14,0.30149210648776364,0.01404958320740147,0.01404958320740147,1.1141321025417525,3.3826035354063757,3.3333333333333397,0.4472140678369973,14.04958320740147,0.1884955592153876,14.04958320740147,0.0006771031477287508,-13.547529196915594
t4_late,3043,15,0.30601810849887573,0.013578274056841375,0.013578274056841375,1.185601333963783,3.3801652773580115,3.3333333333333397,0.46273714189321224,13.578274056841375,0.3141592653589793,13.578274056841375,0.0015302456547582363,-13.690104573345002
t4_late,3043,16,0.31044832908337855,0.013291465232123587,0.013291465232123587,1.2492216769276752,3.3785942468561445,3.3333333333333397,0.47272230006130694,13.291465232123587,0.47123889803846897,13.291465232123587,0.0029916891391141404,-13.850440296716439
t4_late,3043,17,0.3148289507337784,0.01314389898804184,0.01314389898804184,1.305728788781538,3.3776382174404183,3.3333333333333397,0.47802955340701814,13.14389898804184,0.6597344572538566,13.14389898804184,0.005303965339753153,-13.996633539046703
t4_late,3043,18,0.3191964914377582,0.01310718576449397,0.01310718576449397,1.355616476903502,3.377146329960146,3.3333333333333397,0.4793685168493068,13.10718576449397,0.8796459430051421,13.10718576449397,0.008762468725174246,-14.09067601827141
t4_late,3043,19,0.3235810492242716,0.013163026049681122,0.013163026049681122,1.3992161348987917,3.3770239525483197,3.3333333333333397,0.477334931985928,13.163026049681122,1.1309733552923256,13.163026049681122,0.01372363728819013,-10.14134786533135
t4_late,3043,20,0.3282051282051276,0.0132995469048811,0.0132995469048811,1.4367448479688072,3.3772100868322767,3.3333333333333397,0.47243504252965784,13.2995469048811,1.413716694115407,13.2995469048811,0.02061454055521984,-10.044593067267986
t4_late,3043,21,0.33433146665538904,0.013509203059164754,0.013509203059164754,1.4683362399185924,3.37766515634961,3.3333333333333397,0.4651030686605878,13.509203059164754,1.7278759594743862,13.509203059164754,0.02498219438860083,-14.114243857804965
t4_late,3043,22,0.33474925675858497,0.014017323133636376,0.014017323133636376,1.4941867704193559,3.378364010197222,3.3333333333333397,0.44824330793795947,14.017323133636376,2.0420352248333655,14.017323133636376,0.11462955680012321,-18.287942648076662
t4_late,3043,23,0.3384615384615378,0.013826728896796231,0.013826728896796231,1.5156362567936421,3.3800577437787944,3.3333333333333397,0.45442212162752055,13.826728896796231,2.356194490192345,13.826728896796231,0.25201349899362846,-20.0
t4_late,3043,24,0.3435897435897429,0.013699607886430149,0.013699607886430149,1.5331594827691406,3.379422429655994,3.3333333333333397,0.45863879168361893,13.69960788643015,2.670353755551324,13.69960788643015,0.3876730116952345,-20.0
t4_late,3043,25,0.348717948717948,0.013631621360946316,0.013631621360946316,1.5467772005007259,3.3789986929547737,3.3333333333333397,0.4609262177395194,13.631621360946315,2.9845130209103035,13.631621360946315,0.5220323508705782,-20.0
t4_late,3043,26,0.3538461538461531,0.013619802292112876,0.013619802292112876,1.5564981788327392,3.378772071203161,3.3333333333333397,0.4613262037596413,13.619802292112876,3.2986722862692828,13.619802292112876,0.6554437813052836,-20.0
t4_late,3043,27,0.3386635887766053,0.013662354504378178,0.013662354504378178,1.562319703570699,3.378732674307049,3.3333333333333397,0.4598893728611423,13.662354504378177,3.612831551628262,13.662354504378177,0.7881915531331192,-20.0
